sentence1_id	sentence2_id	sentence1	sentence2	similarity_score
0	0	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	1.0000019646249712
0	1	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	0.8058328579645604
0	2	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	"Officers encountered a subject with a gun and was involved in an Officer involved shooting," the statement, which does not identify the police officer, said.	0.7509368729079142
0	3	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	"I guess when the police got there, they probably thought he was one of the bad guys, cause he had his gun on the guy and they shot him," Harris told Fox32.	0.6878211807925254
0	4	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Roberson played music at the Purposed Church in Chicago for the past several years, according to Pastor LeAundre Hill, who tweeted that Roberson "had just played for my grandma's funeral Friday and now he's gone."	0.4288421641686
0	5	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 Shortly after Roberson subdued the suspect at gunpoint, police arrived - and fatally shot the armed security guard as he pinned the suspect to the ground.	0.864327461225912
0	6	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	In preliminary findings released on Tuesday, Illinois State Police (which is tasked with investigating the shooting) argued that the officer gave Roberson "multiple verbal commands" to drop his weapon before opening fire.	0.7868375752586871
0	7	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Gregory Kulis, a lawyer representing Roberson's mother in a civil rights lawsuit filed after the shooting, said that Roberson had a hat with the words "SECURITY" on it.	0.5916119600879028
0	8	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	But the statement from the state police argues that the responding officer had no way to know Roberson was security and that he only fired after Roberson did not respond to commands.	0.6469484351109713
0	9	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Patricia Hill, another pastor at Purposed Church, said that Roberson wanted to become a police officer, calling it a tragedy that he was killed in a police shooting.	0.7021205734927207
0	10	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 A police officer fatally shot an armed security guard who witnesses say was trying to detain a man following a shooting at a suburban Chicago bar, authorities said.	0.8901045438833535
0	11	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Investigators said 26-year-old Jemel Roberson was pronounced dead shortly after being taken to a hospital following the shooting early on Sunday at Manny's Blue Room in Robbins, just south of Chicago.	0.7447869039606303
0	12	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Four other people were shot and wounded during the incident, including a man who police believe fired a gun before police arrived, the Cook county sheriff's spokeswoman, Sophia Ansari, said.	0.8591813268139958
0	13	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	When police arrived at the scene, Roberson was holding "somebody on the ground with his knee in his back, with his gun in his back," witness Adam Harris told WGN-TV.	0.6874881436815485
0	14	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Roberson was working to "enough money together for a deposit on a new apartment", said Hunter, the great uncle of Laquan McDonald, a black teenager fatally shot in 2014 by a white Chicago police officer.	0.7729762082453817
0	15	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 When police arrived after reports of a shooting over the weekend at a bar outside Chicago, witnesses say Jemel Roberson, a 26-year-old security guard who worked there, had already subdued the alleged assailant in the parking lot, pinning him to the ground.	0.8726473823189735
0	16	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Adam Harris, who was at Manny's Blue Bar in Robbins at the time of the incident on Sunday, told WGN-TV that Roberson was holding "somebody on the ground with his knee in his back, with his gun in his back" when officers from neighboring Midlothian got there early Sunday.	0.6503058619564399
0	17	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	On Tuesday, Illinois State Police issued a statement saying that "a Midlothian Police Officer encountered a subject in plain black clothing with no markings readily identifying him as a Security Guard, armed with a gun in the west parking lot."	0.7661233549006283
0	18	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Another witness, Jakia Woods, told member station WBEZ's Miles Bryan that Roberson was wearing an orange vest and the hat marked "security."	0.551666040206328
0	19	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Roberson's family filed a lawsuit on Monday against the Midlothian police department and the officer who shot him, seeking damages of $1 million.	0.715948159340769
0	20	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 An armed security guard at a bar in suburban Chicago was killed by police as he detained a suspected gunman, according to officials and witnesses.	0.8754597413353622
0	21	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	After gunfire erupted around 04:00 local time on Sunday, Jemel Roberson, 26, chased down an attacker and knelt on his back until police arrived.	0.7726248430553824
0	22	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Moments after police came on the scene, an officer opened fire on Roberson, who was black, killing him.	0.8659186670556664
0	23	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Sophia Ansari, a spokeswoman for the Cook County Sheriff's office, said police were called to the scene after a fight broke out in the bar and four people were shot.	0.7388712982647121
0	24	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 A black security guard at a bar in the Chicago suburbs was killed by the police as he apparently tried to detain a man he believed to be involved in a shooting, the authorities said Monday.	0.8908076849766076
0	25	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	After the authorities responded, a police officer shot the guard, Jemel Roberson, 26, who had a gun, Ms. Ansari said.	0.76172271638643
0	26	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Witnesses said that people in the crowd had yelled to arriving police officers that Mr Roberson, who was wearing gear that read "Security," was a guard.	0.6947419045027345
0	27	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	On Monday, Mr Roberson's mother, Beatrice Roberson, filed a federal lawsuit against the unnamed police officer and the village of Midlothian.	0.5344331794185564
0	28	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 A police officer mistakenly shot and killed a security guard at a bar in Chicago's south suburbs early Sunday morning, Chicago's Fox 32 reported.	0.869307872839272
0	29	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Witnesses said a security guard told a group of "drunk men" to leave a Robbins bar around 4 am An armed suspect later came back inside the bar and opened fire, WGN-TV reported, citing witnesses.	0.703048118040897
0	30	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	The Cook County Sheriff's Office is investigating the first shooting, while the State Police Public Integrity Task Force is investigating the police shooting.	0.7605369872180745
0	31	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	The shooting coincided with another violent weekend in Chicago with 20 shot -- including 3 fatally, The Chicago Sun-Times reported.	0.822814978309907
0	32	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	On Saturday evening, a 42-year-old man died inside his South Green Street apartment when someone took out a gun and shot him during a dice game, the Cook County medical examiner's office said.	0.7733823009766638
0	33	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	 A police officer fatally shot an armed security guard who was wearing a hat with "security" emblazoned across the front and holding a man down following a shooting inside the suburban Chicago bar where the guard worked, an attorney for the guard's family said Monday after filing a federal lawsuit.	0.8723185036797076
0	34	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Four others were shot and wounded, including a man who police believe fired a gun before police arrived, Cook County sheriff's spokeswoman Sophia Ansari said.	0.8575245608808473
0	35	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Attorney Gregory Kulis filed a civil rights lawsuit seeking more than $1 million on behalf of Roberson's mother, Beatrice Roberson.	0.4361590464832261
0	36	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Kulis also echoed witness reports that Roberson was holding down another man outside the bar when the officer arrived and shot him.	0.7514964697184041
0	37	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Roberson was trying to "get enough money together for a deposit on a new apartment," said Hunter, the great uncle of Laquan McDonald, a black teenager fatally shot by a white Chicago police officer in a high-profile 2014 case.	0.7803570334799588
0	38	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	The 26-year-old guard, Jemel Roberson, had restrained a thug involved in the shooting outside Manny's Blue Room in Robbins, Ill., after gunfire broke out at 4 am Sunday, according to local station Fox32.	0.8429238586686552
0	39	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	But cops who rushed to the bar mistook the guard for "one of the bad guys," witness Adam Harris told Fox32.	0.7236817872617394
0	40	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	Walter Turner, a church friend, added, "How in the world does the security guard get shot by police?"	0.6705939159728587
0	41	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	"It is the policy of the Midlothian Police Department to utilize the Illinois State Police Public Integrity Task Force for any officer-involved shootings so we can ensure transparency and maintain public trust," Midlothian police said in a statement, according to the newspaper.	0.5804076511412859
1	0	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	 A security guard at an Illinois bar was shot and killed early Sunday by a police officer who arrived at the scene following reports of a shooting.	0.8058328579645604
1	1	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	1.0000019646249712
1	2	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	"Officers encountered a subject with a gun and was involved in an Officer involved shooting," the statement, which does not identify the police officer, said.	0.6212062630802393
1	3	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	"I guess when the police got there, they probably thought he was one of the bad guys, cause he had his gun on the guy and they shot him," Harris told Fox32.	0.5894657266326249
1	4	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Roberson played music at the Purposed Church in Chicago for the past several years, according to Pastor LeAundre Hill, who tweeted that Roberson "had just played for my grandma's funeral Friday and now he's gone."	0.44295999594032764
1	5	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	 Shortly after Roberson subdued the suspect at gunpoint, police arrived - and fatally shot the armed security guard as he pinned the suspect to the ground.	0.6992704801959917
1	6	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	In preliminary findings released on Tuesday, Illinois State Police (which is tasked with investigating the shooting) argued that the officer gave Roberson "multiple verbal commands" to drop his weapon before opening fire.	0.6515311736147851
1	7	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Gregory Kulis, a lawyer representing Roberson's mother in a civil rights lawsuit filed after the shooting, said that Roberson had a hat with the words "SECURITY" on it.	0.5204614332178608
1	8	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	But the statement from the state police argues that the responding officer had no way to know Roberson was security and that he only fired after Roberson did not respond to commands.	0.5494405390927568
1	9	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Patricia Hill, another pastor at Purposed Church, said that Roberson wanted to become a police officer, calling it a tragedy that he was killed in a police shooting.	0.5800424757180735
1	10	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	 A police officer fatally shot an armed security guard who witnesses say was trying to detain a man following a shooting at a suburban Chicago bar, authorities said.	0.6810895391972736
1	11	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Investigators said 26-year-old Jemel Roberson was pronounced dead shortly after being taken to a hospital following the shooting early on Sunday at Manny's Blue Room in Robbins, just south of Chicago.	0.7805104348808527
1	12	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Four other people were shot and wounded during the incident, including a man who police believe fired a gun before police arrived, the Cook county sheriff's spokeswoman, Sophia Ansari, said.	0.7150250812992454
1	13	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	When police arrived at the scene, Roberson was holding "somebody on the ground with his knee in his back, with his gun in his back," witness Adam Harris told WGN-TV.	0.6772075801854953
1	14	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Roberson was working to "enough money together for a deposit on a new apartment", said Hunter, the great uncle of Laquan McDonald, a black teenager fatally shot in 2014 by a white Chicago police officer.	0.6851409687660635
1	15	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	 When police arrived after reports of a shooting over the weekend at a bar outside Chicago, witnesses say Jemel Roberson, a 26-year-old security guard who worked there, had already subdued the alleged assailant in the parking lot, pinning him to the ground.	0.7857146852184087
1	16	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Adam Harris, who was at Manny's Blue Bar in Robbins at the time of the incident on Sunday, told WGN-TV that Roberson was holding "somebody on the ground with his knee in his back, with his gun in his back" when officers from neighboring Midlothian got there early Sunday.	0.7564705666154623
1	17	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	On Tuesday, Illinois State Police issued a statement saying that "a Midlothian Police Officer encountered a subject in plain black clothing with no markings readily identifying him as a Security Guard, armed with a gun in the west parking lot."	0.6801921307342127
1	18	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Another witness, Jakia Woods, told member station WBEZ's Miles Bryan that Roberson was wearing an orange vest and the hat marked "security."	0.6114172720117494
1	19	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	Roberson's family filed a lawsuit on Monday against the Midlothian police department and the officer who shot him, seeking damages of $1 million.	0.6496816804865375
1	20	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	 An armed security guard at a bar in suburban Chicago was killed by police as he detained a suspected gunman, according to officials and witnesses.	0.6989157779607922
1	21	Jemel Roberson, 26, was shot by a Midlothian police officer who arrived at Manny's Blue Room Lounge in Robbins, Illinois, around 4 am on Sunday.	After gunfire erupted around 04:00 local time on Sunday, Jemel Roberson, 26, chased down an attacker and knelt on his back until police arrived.	0.6650678717996925
